date,state,death
8/28/2020,TX,12266
8/28/2020,UT,407
8/28/2020,VA,2550
8/28/2020,VI,14
8/28/2020,VT,58
8/28/2020,WA,1890
8/28/2020,WI,1121
8/28/2020,WV,202
8/28/2020,WY,37
8/27/2020,AK,37
8/27/2020,AL,2076
8/27/2020,AR,739
8/27/2020,AS,0
8/27/2020,AZ,4929
8/27/2020,CA,12550
8/27/2020,CO,1931
8/27/2020,CT,4465
8/27/2020,DC,605
8/27/2020,DE,604
8/27/2020,FL,11011
8/27/2020,GA,5393
8/27/2020,GU,10
8/27/2020,HI,51
8/27/2020,IA,1083
8/27/2020,ID,337
8/27/2020,IL,8186
8/27/2020,IN,3266
8/27/2020,KS,437
8/27/2020,KY,910
8/27/2020,LA,4874
8/27/2020,MA,9007
8/27/2020,MD,3722
8/27/2020,ME,132
8/27/2020,MI,6706
8/27/2020,MN,1855
8/27/2020,MO,1450
8/27/2020,MP,2
8/27/2020,MS,2399
8/27/2020,MT,98
8/27/2020,NC,2630
8/27/2020,ND,143
8/27/2020,NE,386
8/27/2020,NH,431
8/27/2020,NJ,15922
8/27/2020,NM,764
8/27/2020,NV,1271
8/27/2020,NY,25309
8/27/2020,OH,4076
8/27/2020,OK,778
8/27/2020,OR,433
8/27/2020,PA,7635
8/27/2020,PR,412
8/27/2020,RI,1044
8/27/2020,SC,2628
8/27/2020,SD,162
8/27/2020,TN,1673
8/27/2020,TX,12070
8/27/2020,UT,403
8/27/2020,VA,2515
8/27/2020,VI,14
8/27/2020,VT,58
8/27/2020,WA,1880
8/27/2020,WI,1119
8/27/2020,WV,199
8/27/2020,WY,37
8/26/2020,AK,37
8/26/2020,AL,2045
8/26/2020,AR,732
8/26/2020,AS,0
8/26/2020,AZ,4896
8/26/2020,CA,12407
8/26/2020,CO,1927
8/26/2020,CT,4463
8/26/2020,DC,605
8/26/2020,DE,604
8/26/2020,FL,10872
8/26/2020,GA,5311
8/26/2020,GU,9
8/26/2020,HI,49
8/26/2020,IA,1067
8/26/2020,ID,326
8/26/2020,IL,8163
8/26/2020,IN,3259
8/26/2020,KS,437
8/26/2020,KY,902
8/26/2020,LA,4851
8/26/2020,MA,8987
8/26/2020,MD,3717
8/26/2020,ME,132
8/26/2020,MI,6690
8/26/2020,MN,1842
8/26/2020,MO,1449
8/26/2020,MP,2
8/26/2020,MS,2373
8/26/2020,MT,98
8/26/2020,NC,2606
8/26/2020,ND,142
8/26/2020,NE,383
8/26/2020,NH,430
8/26/2020,NJ,15915
8/26/2020,NM,755
8/26/2020,NV,1250
8/26/2020,NY,25305
8/26/2020,OH,4044
8/26/2020,OK,763
8/26/2020,OR,428
8/26/2020,PA,7624
8/26/2020,PR,404
8/26/2020,RI,1041
8/26/2020,SC,2573
8/26/2020,SD,162
8/26/2020,TN,1648
8/26/2020,TX,11805
8/26/2020,UT,401
8/26/2020,VA,2515
8/26/2020,VI,14
8/26/2020,VT,58
8/26/2020,WA,1876
8/26/2020,WI,1108
8/26/2020,WV,190
8/26/2020,WY,37
8/25/2020,AK,36
8/25/2020,AL,2037
8/25/2020,AR,711
8/25/2020,AS,0
8/25/2020,AZ,4792
8/25/2020,CA,12257
8/25/2020,CO,1926
8/25/2020,CT,4463
8/25/2020,DC,604
8/25/2020,DE,603
8/25/2020,FL,10717
8/25/2020,GA,5262
8/25/2020,GU,7
8/25/2020,HI,49
8/25/2020,IA,1052
8/25/2020,ID,314
8/25/2020,IL,8126
8/25/2020,IN,3241
8/25/2020,KS,426
8/25/2020,KY,895
8/25/2020,LA,4797
8/25/2020,MA,8960
8/25/2020,MD,3707
8/25/2020,ME,131
8/25/2020,MI,6684
8/25/2020,MN,1825
8/25/2020,MO,1440
8/25/2020,MP,2
8/25/2020,MS,2315
8/25/2020,MT,97
8/25/2020,NC,2570
8/25/2020,ND,142
8/25/2020,NE,383
8/25/2020,NH,429
8/25/2020,NJ,15905
8/25/2020,NM,750
8/25/2020,NV,1230
8/25/2020,NY,25297
8/25/2020,OH,3996
8/25/2020,OK,744
8/25/2020,OR,420
8/25/2020,PA,7605
8/25/2020,PR,395
8/25/2020,RI,1039
8/25/2020,SC,2529
8/25/2020,SD,161
8/25/2020,TN,1628
8/25/2020,TX,11576
8/25/2020,UT,397
8/25/2020,VA,2494
8/25/2020,VI,12
8/25/2020,VT,58
8/25/2020,WA,1867
8/25/2020,WI,1102
8/25/2020,WV,187
8/25/2020,WY,37
8/24/2020,AK,32
8/24/2020,AL,2024
8/24/2020,AR,696
8/24/2020,AS,0
8/24/2020,AZ,4771
8/24/2020,CA,12152
8/24/2020,CO,1919
8/24/2020,CT,4460
8/24/2020,DC,604
8/24/2020,DE,604
8/24/2020,FL,10534
8/24/2020,GA,5156
8/24/2020,GU,7
8/24/2020,HI,47
8/24/2020,IA,1044
8/24/2020,ID,307
8/24/2020,IL,8097
8/24/2020,IN,3225
8/24/2020,KS,426
8/24/2020,KY,885
8/24/2020,LA,4764
8/24/2020,MA,8948
8/24/2020,MD,3694
8/24/2020,ME,131
8/24/2020,MI,6663
8/24/2020,MN,1817
8/24/2020,MO,1426
8/24/2020,MP,2
8/24/2020,MS,2248
8/24/2020,MT,91
8/24/2020,NC,2535
8/24/2020,ND,140
8/24/2020,NE,378
8/24/2020,NH,429
8/24/2020,NJ,15901
8/24/2020,NM,747
8/24/2020,NV,1200
8/24/2020,NY,25295
8/24/2020,OH,3986
8/24/2020,OK,730
8/24/2020,OR,417
8/24/2020,PA,7579
8/24/2020,PR,390
8/24/2020,RI,1035
8/24/2020,SC,2511
8/24/2020,SD,161
8/24/2020,TN,1588
8/24/2020,TX,11395
8/24/2020,UT,390
8/24/2020,VA,2471
8/24/2020,VI,11
8/24/2020,VT,58
8/24/2020,WA,1863
8/24/2020,WI,1089
8/24/2020,WV,179
8/24/2020,WY,37
8/23/2020,AK,32
8/23/2020,AL,2013
8/23/2020,AR,687
8/23/2020,AS,0
8/23/2020,AZ,4771
8/23/2020,CA,12134
8/23/2020,CO,1918
8/23/2020,CT,4460
8/23/2020,DC,604
8/23/2020,DE,600
8/23/2020,FL,10462
8/23/2020,GA,5132
8/23/2020,GU,7
8/23/2020,HI,47
8/23/2020,IA,1036
8/23/2020,ID,306
8/23/2020,IL,8089
8/23/2020,IN,3220
8/23/2020,KS,419
8/23/2020,KY,881
8/23/2020,LA,4746
8/23/2020,MA,8921
8/23/2020,MD,3691
8/23/2020,ME,131
8/23/2020,MI,6659
8/23/2020,MN,1813
8/23/2020,MO,1426
8/23/2020,MP,2
8/23/2020,MS,2240
8/23/2020,MT,90
8/23/2020,NC,2531
8/23/2020,ND,140
8/23/2020,NE,376
8/23/2020,NH,429
8/23/2020,NJ,15898
8/23/2020,NM,745
8/23/2020,NV,1197
8/23/2020,NY,25288
8/23/2020,OH,3978
8/23/2020,OK,726
8/23/2020,OR,417
8/23/2020,PA,7578
8/23/2020,PR,390
8/23/2020,RI,1035
8/23/2020,SC,2504
8/23/2020,SD,161
8/23/2020,TN,1567
8/23/2020,TX,11370
8/23/2020,UT,385
8/23/2020,VA,2467
8/23/2020,VI,10
8/23/2020,VT,58
8/23/2020,WA,1857
8/23/2020,WI,1089
8/23/2020,WV,178
8/23/2020,WY,37
8/22/2020,AK,31
8/22/2020,AL,2011
8/22/2020,AR,674
8/22/2020,AS,0
8/22/2020,AZ,4756
8/22/2020,CA,11988
8/22/2020,CO,1918
8/22/2020,CT,4460
8/22/2020,DC,604
8/22/2020,DE,600
8/22/2020,FL,10411
8/22/2020,GA,5092
8/22/2020,GU,7
8/22/2020,HI,46
8/22/2020,IA,1031
8/22/2020,ID,304
8/22/2020,IL,8083
8/22/2020,IN,3218
8/22/2020,KS,419
8/22/2020,KY,864
8/22/2020,LA,4687
8/22/2020,MA,8921
8/22/2020,MD,3685
8/22/2020,ME,130
8/22/2020,MI,6655
8/22/2020,MN,1807
8/22/2020,MO,1425
8/22/2020,MP,2
8/22/2020,MS,2237
8/22/2020,MT,90
8/22/2020,NC,2521
8/22/2020,ND,136
8/22/2020,NE,376
8/22/2020,NH,429
8/22/2020,NJ,15895
8/22/2020,NM,743
8/22/2020,NV,1197
8/22/2020,NY,25282
8/22/2020,OH,3975
8/22/2020,OK,725
8/22/2020,OR,414
8/22/2020,PA,7576
8/22/2020,PR,381
8/22/2020,RI,1035
8/22/2020,SC,2493
8/22/2020,SD,160
8/22/2020,TN,1563
8/22/2020,TX,11266
8/22/2020,UT,385
8/22/2020,VA,2443
8/22/2020,VI,10
8/22/2020,VT,58
8/22/2020,WA,1850
8/22/2020,WI,1089
8/22/2020,WV,176
8/22/2020,WY,37
8/21/2020,AK,30
8/21/2020,AL,1990
8/21/2020,AR,663
8/21/2020,AS,0
8/21/2020,AZ,4688
8/21/2020,CA,11821
8/21/2020,CO,1910
8/21/2020,CT,4460
8/21/2020,DC,602
8/21/2020,DE,600
8/21/2020,FL,10304
8/21/2020,GA,4998
8/21/2020,GU,7
8/21/2020,HI,45
8/21/2020,IA,1021
8/21/2020,ID,298
8/21/2020,IL,8066
8/21/2020,IN,3208
8/21/2020,KS,419
8/21/2020,KY,864
8/21/2020,LA,4687
8/21/2020,MA,8901
8/21/2020,MD,3674
8/21/2020,ME,129
8/21/2020,MI,6634
8/21/2020,MN,1799
8/21/2020,MO,1419
8/21/2020,MP,2
8/21/2020,MS,2214
8/21/2020,MT,89
8/21/2020,NC,2494
8/21/2020,ND,136
8/21/2020,NE,373
8/21/2020,NH,428
8/21/2020,NJ,15893
8/21/2020,NM,739
8/21/2020,NV,1185
8/21/2020,NY,25278
8/21/2020,OH,3955
8/21/2020,OK,715
8/21/2020,OR,412
8/21/2020,PA,7558
8/21/2020,PR,374
8/21/2020,RI,1030
8/21/2020,SC,2459
8/21/2020,SD,159
8/21/2020,TN,1549
8/21/2020,TX,11051
8/21/2020,UT,383
8/21/2020,VA,2436
8/21/2020,VI,10
8/21/2020,VT,58
8/21/2020,WA,1837
8/21/2020,WI,1075
8/21/2020,WV,170
8/21/2020,WY,37
8/20/2020,AK,29
8/20/2020,AL,1974
8/20/2020,AR,641
8/20/2020,AS,0
8/20/2020,AZ,4684
8/20/2020,CA,11686
8/20/2020,CO,1903
8/20/2020,CT,4458
8/20/2020,DC,601
8/20/2020,DE,595
8/20/2020,FL,10186
8/20/2020,GA,4904
8/20/2020,GU,6
8/20/2020,HI,45
8/20/2020,IA,1014
8/20/2020,ID,291
8/20/2020,IL,8044
8/20/2020,IN,3191
8/20/2020,KS,411
8/20/2020,KY,856
8/20/2020,LA,4637
8/20/2020,MA,8888
8/20/2020,MD,3669
8/20/2020,ME,128
8/20/2020,MI,6634
8/20/2020,MN,1791
8/20/2020,MO,1417
8/20/2020,MP,2
8/20/2020,MS,2190
8/20/2020,MT,89
8/20/2020,NC,2465
8/20/2020,ND,134
8/20/2020,NE,371
8/20/2020,NH,428
8/20/2020,NJ,15884
8/20/2020,NM,734
8/20/2020,NV,1172
8/20/2020,NY,25275
8/20/2020,OH,3929
8/20/2020,OK,709
8/20/2020,OR,408
8/20/2020,PA,7538
8/20/2020,PR,367
8/20/2020,RI,1028
8/20/2020,SC,2401
8/20/2020,SD,157
8/20/2020,TN,1488
8/20/2020,TX,10793
8/20/2020,UT,381
8/20/2020,VA,2427
8/20/2020,VI,10
8/20/2020,VT,58
8/20/2020,WA,1822
8/20/2020,WI,1074
8/20/2020,WV,166
8/20/2020,WY,34
8/19/2020,AK,29
8/19/2020,AL,1944
8/19/2020,AR,631
8/19/2020,AS,0
8/19/2020,AZ,4634
8/19/2020,CA,11523
8/19/2020,CO,1900
8/19/2020,CT,4457
8/19/2020,DC,600
8/19/2020,DE,595
8/19/2020,FL,10067
8/19/2020,GA,4849
8/19/2020,GU,5
8/19/2020,HI,42
8/19/2020,IA,1006
8/19/2020,ID,282
8/19/2020,IL,8017
8/19/2020,IN,3180
8/19/2020,KS,411
8/19/2020,KY,842
8/19/2020,LA,4609
8/19/2020,MA,8876
8/19/2020,MD,3661
8/19/2020,ME,127
8/19/2020,MI,6618
8/19/2020,MN,1784
8/19/2020,MO,1414
8/19/2020,MP,2
8/19/2020,MS,2163
8/19/2020,MT,84
8/19/2020,NC,2431
8/19/2020,ND,134
8/19/2020,NE,368
8/19/2020,NH,427
8/19/2020,NJ,15878
8/19/2020,NM,729
8/19/2020,NV,1134
8/19/2020,NY,25270
8/19/2020,OH,3907
8/19/2020,OK,699
8/19/2020,OR,397
8/19/2020,PA,7523
8/19/2020,PR,356
8/19/2020,RI,1027
8/19/2020,SC,2360
8/19/2020,SD,155
8/19/2020,TN,1452
8/19/2020,TX,10559
8/19/2020,UT,377
8/19/2020,VA,2410
8/19/2020,VI,9
8/19/2020,VT,58
8/19/2020,WA,1809
8/19/2020,WI,1067
8/19/2020,WV,166
8/19/2020,WY,34
8/18/2020,AK,29
8/18/2020,AL,1936
8/18/2020,AR,619
8/18/2020,AS,0
8/18/2020,AZ,4529
8/18/2020,CA,11342
8/18/2020,CO,1899
8/18/2020,CT,4456
8/18/2020,DC,599
8/18/2020,DE,593
8/18/2020,FL,9893
8/18/2020,GA,4794
8/18/2020,GU,5
8/18/2020,HI,40
8/18/2020,IA,989
8/18/2020,ID,273
8/18/2020,IL,7993
8/18/2020,IN,3165
8/18/2020,KS,405
8/18/2020,KY,830
8/18/2020,LA,4554
8/18/2020,MA,8839
8/18/2020,MD,3650
8/18/2020,ME,127
8/18/2020,MI,6608
8/18/2020,MN,1767
8/18/2020,MO,1402
8/18/2020,MP,2
8/18/2020,MS,2128
8/18/2020,MT,84
8/18/2020,NC,2396
8/18/2020,ND,132
8/18/2020,NE,362
8/18/2020,NH,424
8/18/2020,NJ,15867
8/18/2020,NM,723
8/18/2020,NV,1102
8/18/2020,NY,25264
8/18/2020,OH,3871
8/18/2020,OK,682
8/18/2020,OR,388
8/18/2020,PA,7499
8/18/2020,PR,346
8/18/2020,RI,1024
8/18/2020,SC,2343
8/18/2020,SD,154
8/18/2020,TN,1426
8/18/2020,TX,10250
8/18/2020,UT,369
8/18/2020,VA,2396
8/18/2020,VI,9
8/18/2020,VT,58
8/18/2020,WA,1785
8/18/2020,WI,1059
8/18/2020,WV,164
8/18/2020,WY,34
8/17/2020,AK,28
8/17/2020,AL,1925
8/17/2020,AR,603
8/17/2020,AS,0
8/17/2020,AZ,4506
8/17/2020,CA,11242
8/17/2020,CO,1896
8/17/2020,CT,4456
8/17/2020,DC,597
8/17/2020,DE,593
8/17/2020,FL,9674
8/17/2020,GA,4727
8/17/2020,GU,5
8/17/2020,HI,40
8/17/2020,IA,981
8/17/2020,ID,269
8/17/2020,IL,7967
8/17/2020,IN,3135
8/17/2020,KS,405
8/17/2020,KY,818
8/17/2020,LA,4526
8/17/2020,MA,8833
8/17/2020,MD,3641
8/17/2020,ME,127
8/17/2020,MI,6592
8/17/2020,MN,1758
8/17/2020,MO,1396
8/17/2020,MP,2
8/17/2020,MS,2095
8/17/2020,MT,82
8/17/2020,NC,2348
8/17/2020,ND,130
8/17/2020,NE,361
8/17/2020,NH,423
8/17/2020,NJ,15857
8/17/2020,NM,718
8/17/2020,NV,1077
8/17/2020,NY,25256
8/17/2020,OH,3832
8/17/2020,OK,665
8/17/2020,OR,388
8/17/2020,PA,7468
8/17/2020,PR,335
8/17/2020,RI,1023
8/17/2020,SC,2288
8/17/2020,SD,153
8/17/2020,TN,1387
8/17/2020,TX,10034
8/17/2020,UT,364
8/17/2020,VA,2385
8/17/2020,VI,9
8/17/2020,VT,58
8/17/2020,WA,1781
8/17/2020,WI,1046
8/17/2020,WV,160
8/17/2020,WY,33
8/16/2020,AK,28
8/16/2020,AL,1898
8/16/2020,AR,599
8/16/2020,AS,0
8/16/2020,AZ,4506
8/16/2020,CA,11224
8/16/2020,CO,1896
8/16/2020,CT,4453
8/16/2020,DC,597
8/16/2020,DE,593
8/16/2020,FL,9587
8/16/2020,GA,4702
8/16/2020,GU,5
8/16/2020,HI,40
8/16/2020,IA,975
8/16/2020,ID,269
8/16/2020,IL,7955
8/16/2020,IN,3133
8/16/2020,KS,402
8/16/2020,KY,813
8/16/2020,LA,4507
8/16/2020,MA,8829
8/16/2020,MD,3639
8/16/2020,ME,127
8/16/2020,MI,6592
8/16/2020,MN,1752
8/16/2020,MO,1367
8/16/2020,MP,2
8/16/2020,MS,2084
8/16/2020,MT,82
8/16/2020,NC,2347
8/16/2020,ND,129
8/16/2020,NE,361
8/16/2020,NH,423
8/16/2020,NJ,15853
8/16/2020,NM,714
8/16/2020,NV,1072
8/16/2020,NY,25250
8/16/2020,OH,3826
8/16/2020,OK,661
8/16/2020,OR,386
8/16/2020,PA,7468
8/16/2020,PR,335
8/16/2020,RI,1022
8/16/2020,SC,2269
8/16/2020,SD,153
8/16/2020,TN,1366
8/16/2020,TX,9983
8/16/2020,UT,363
8/16/2020,VA,2381
8/16/2020,VI,9
8/16/2020,VT,58
8/16/2020,WA,1766
8/16/2020,WI,1046
8/16/2020,WV,160
8/16/2020,WY,30
8/15/2020,AK,28
8/15/2020,AL,1896
8/15/2020,AR,600
8/15/2020,AS,0
8/15/2020,AZ,4492
8/15/2020,CA,11147
8/15/2020,CO,1896
8/15/2020,CT,4453
8/15/2020,DC,597
8/15/2020,DE,593
8/15/2020,FL,9480
8/15/2020,GA,4669
8/15/2020,GU,5
8/15/2020,HI,40
8/15/2020,IA,973
8/15/2020,ID,265
8/15/2020,IL,7937
8/15/2020,IN,3128
8/15/2020,KS,402
8/15/2020,KY,810
8/15/2020,LA,4430
8/15/2020,MA,8818
8/15/2020,MD,3636
8/15/2020,ME,127
8/15/2020,MI,6586
8/15/2020,MN,1745
8/15/2020,MO,1346
8/15/2020,MP,2
8/15/2020,MS,2080
8/15/2020,MT,82
8/15/2020,NC,2343
8/15/2020,ND,125
8/15/2020,NE,361
8/15/2020,NH,423
8/15/2020,NJ,15851
8/15/2020,NM,711
8/15/2020,NV,1069
8/15/2020,NY,25244
8/15/2020,OH,3824
8/15/2020,OK,657
8/15/2020,OR,385
8/15/2020,PA,7465
8/15/2020,PR,329
8/15/2020,RI,1022
8/15/2020,SC,2260
8/15/2020,SD,152
8/15/2020,TN,1345
8/15/2020,TX,9840
8/15/2020,UT,363
8/15/2020,VA,2381
8/15/2020,VI,9
8/15/2020,VT,58
8/15/2020,WA,1755
8/15/2020,WI,1045
8/15/2020,WV,160
8/15/2020,WY,30
8/14/2020,AK,27
8/14/2020,AL,1893
8/14/2020,AR,587
8/14/2020,AS,0
8/14/2020,AZ,4423
8/14/2020,CA,10996
8/14/2020,CO,1888
8/14/2020,CT,4453
8/14/2020,DC,594
8/14/2020,DE,593
8/14/2020,FL,9276
8/14/2020,GA,4573
8/14/2020,GU,5
8/14/2020,HI,40
8/14/2020,IA,966
8/14/2020,ID,251
8/14/2020,IL,7932
8/14/2020,IN,3113
8/14/2020,KS,402
8/14/2020,KY,804
8/14/2020,LA,4430
8/14/2020,MA,8804
8/14/2020,MD,3631
8/14/2020,ME,126
8/14/2020,MI,6566
8/14/2020,MN,1739
8/14/2020,MO,1335
8/14/2020,MP,2
8/14/2020,MS,2043
8/14/2020,MT,81
8/14/2020,NC,2313
8/14/2020,ND,125
8/14/2020,NE,360
8/14/2020,NH,422
8/14/2020,NJ,15842
8/14/2020,NM,703
8/14/2020,NV,1045
8/14/2020,NY,25232
8/14/2020,OH,3784
8/14/2020,OK,644
8/14/2020,OR,383
8/14/2020,PA,7445
8/14/2020,PR,317
8/14/2020,RI,1021
8/14/2020,SC,2204
8/14/2020,SD,150
8/14/2020,TN,1326
8/14/2020,TX,9602
8/14/2020,UT,360
8/14/2020,VA,2370
8/14/2020,VI,9
8/14/2020,VT,58
8/14/2020,WA,1736
8/14/2020,WI,1032
8/14/2020,WV,157
8/14/2020,WY,30
8/13/2020,AK,27
8/13/2020,AL,1890
8/13/2020,AR,582
8/13/2020,AS,0
8/13/2020,AZ,4383
8/13/2020,CA,10808
8/13/2020,CO,1882
8/13/2020,CT,4450
8/13/2020,DC,594
8/13/2020,DE,593
8/13/2020,FL,9047
8/13/2020,GA,4538
8/13/2020,GU,5
8/13/2020,HI,40
8/13/2020,IA,959
8/13/2020,ID,246
8/13/2020,IL,7905
8/13/2020,IN,3105
8/13/2020,KS,395
8/13/2020,KY,796
8/13/2020,LA,4402
8/13/2020,MA,8790
8/13/2020,MD,3620
8/13/2020,ME,126
8/13/2020,MI,6555
8/13/2020,MN,1731
8/13/2020,MO,1325
8/13/2020,MP,2
8/13/2020,MS,2011
8/13/2020,MT,81
8/13/2020,NC,2287
8/13/2020,ND,124
8/13/2020,NE,356
8/13/2020,NH,422
8/13/2020,NJ,15832
8/13/2020,NM,697
8/13/2020,NV,1030
8/13/2020,NY,25228
8/13/2020,OH,3755
8/13/2020,OK,638
8/13/2020,OR,375
8/13/2020,PA,7409
8/13/2020,PR,306
8/13/2020,RI,1019
8/13/2020,SC,2186
8/13/2020,SD,148
8/13/2020,TN,1313
8/13/2020,TX,9289
8/13/2020,UT,353
8/13/2020,VA,2363
8/13/2020,VI,9
8/13/2020,VT,58
8/13/2020,WA,1724
8/13/2020,WI,1025
8/13/2020,WV,153
8/13/2020,WY,30
8/12/2020,AK,27
8/12/2020,AL,1882
8/12/2020,AR,566
8/12/2020,AS,0
8/12/2020,AZ,4347
8/12/2020,CA,10648
8/12/2020,CO,1875
8/12/2020,CT,4450
8/12/2020,DC,593
8/12/2020,DE,591
8/12/2020,FL,8898
8/12/2020,GA,4456
8/12/2020,GU,5
8/12/2020,HI,38
8/12/2020,IA,951
8/12/2020,ID,246
8/12/2020,IL,7881
8/12/2020,IN,3086
8/12/2020,KS,395
8/12/2020,KY,790
8/12/2020,LA,4361
8/12/2020,MA,8769
8/12/2020,MD,3612
8/12/2020,ME,126
8/12/2020,MI,6539
8/12/2020,MN,1724
8/12/2020,MO,1323
8/12/2020,MP,2
8/12/2020,MS,1989
8/12/2020,MT,80
8/12/2020,NC,2249
8/12/2020,ND,124
8/12/2020,NE,351
8/12/2020,NH,420
8/12/2020,NJ,15824
8/12/2020,NM,695
8/12/2020,NV,996
8/12/2020,NY,25218
8/12/2020,OH,3734
8/12/2020,OK,627
8/12/2020,OR,368
8/12/2020,PA,7385
8/12/2020,PR,295
8/12/2020,RI,1018
8/12/2020,SC,2144
8/12/2020,SD,147
8/12/2020,TN,1289
8/12/2020,TX,9034
8/12/2020,UT,351
8/12/2020,VA,2352
8/12/2020,VI,9
8/12/2020,VT,58
8/12/2020,WA,1716
8/12/2020,WI,1018
8/12/2020,WV,153
8/12/2020,WY,29
8/11/2020,AK,26
8/11/2020,AL,1847
8/11/2020,AR,566
8/11/2020,AS,0
8/11/2020,AZ,4199
8/11/2020,CA,10468
8/11/2020,CO,1875
8/11/2020,CT,4444
8/11/2020,DC,593
8/11/2020,DE,591
8/11/2020,FL,8685
8/11/2020,GA,4351
8/11/2020,GU,5
8/11/2020,HI,34
8/11/2020,IA,940
8/11/2020,ID,239
8/11/2020,IL,7866
8/11/2020,IN,3069
8/11/2020,KS,387
8/11/2020,KY,783
8/11/2020,LA,4313
8/11/2020,MA,8751
8/11/2020,MD,3604
8/11/2020,ME,126
8/11/2020,MI,6533
8/11/2020,MN,1707
8/11/2020,MO,1312
8/11/2020,MP,2
8/11/2020,MS,1944
8/11/2020,MT,77
8/11/2020,NC,2204
8/11/2020,ND,122
8/11/2020,NE,348
8/11/2020,NH,419
8/11/2020,NJ,15813
8/11/2020,NM,693
8/11/2020,NV,981
8/11/2020,NY,25211
8/11/2020,OH,3708
8/11/2020,OK,618
8/11/2020,OR,357
8/11/2020,PA,7352
8/11/2020,PR,287
8/11/2020,RI,1016
8/11/2020,SC,2098
8/11/2020,SD,146
8/11/2020,TN,1271
8/11/2020,TX,8710
8/11/2020,UT,349
8/11/2020,VA,2344
8/11/2020,VI,9
8/11/2020,VT,58
8/11/2020,WA,1697
8/11/2020,WI,1013
8/11/2020,WV,147
8/11/2020,WY,29
8/10/2020,AK,26
8/10/2020,AL,1797
8/10/2020,AR,555
8/10/2020,AS,0
8/10/2020,AZ,4154
8/10/2020,CA,10359
8/10/2020,CO,1863
8/10/2020,CT,4444
8/10/2020,DC,591
8/10/2020,DE,591
8/10/2020,FL,8408
8/10/2020,GA,4229
8/10/2020,GU,5
8/10/2020,HI,31
8/10/2020,IA,933
8/10/2020,ID,237
8/10/2020,IL,7846
8/10/2020,IN,3044
8/10/2020,KS,387
8/10/2020,KY,775
8/10/2020,LA,4287
8/10/2020,MA,8741
8/10/2020,MD,3591
8/10/2020,ME,125
8/10/2020,MI,6526
8/10/2020,MN,1701
8/10/2020,MO,1307
8/10/2020,MP,2
8/10/2020,MS,1912
8/10/2020,MT,75
8/10/2020,NC,2172
8/10/2020,ND,117
8/10/2020,NE,345
8/10/2020,NH,419
8/10/2020,NJ,15801
8/10/2020,NM,690
8/10/2020,NV,963
8/10/2020,NY,25204
8/10/2020,OH,3673
8/10/2020,OK,605
8/10/2020,OR,356
8/10/2020,PA,7317
8/10/2020,PR,279
8/10/2020,RI,1015
8/10/2020,SC,2049
8/10/2020,SD,146
8/10/2020,TN,1233
8/10/2020,TX,8490
8/10/2020,UT,345
8/10/2020,VA,2327
8/10/2020,VI,9
8/10/2020,VT,58
8/10/2020,WA,1688
8/10/2020,WI,1005
8/10/2020,WV,141
8/10/2020,WY,28
8/9/2020,AK,26
8/9/2020,AL,1768
8/9/2020,AR,544
8/9/2020,AS,0
8/9/2020,AZ,4150
8/9/2020,CA,10293
8/9/2020,CO,1858
8/9/2020,CT,4441
8/9/2020,DC,591
8/9/2020,DE,591
8/9/2020,FL,8315
8/9/2020,GA,4199
8/9/2020,GU,5
8/9/2020,HI,31
8/9/2020,IA,930
8/9/2020,ID,235
8/9/2020,IL,7845
8/9/2020,IN,3041
8/9/2020,KS,380
8/9/2020,KY,773
8/9/2020,LA,4263
8/9/2020,MA,8735
8/9/2020,MD,3585
8/9/2020,ME,125
8/9/2020,MI,6519
8/9/2020,MN,1698
8/9/2020,MO,1301
8/9/2020,MP,2
8/9/2020,MS,1896
8/9/2020,MT,75
8/9/2020,NC,2168
8/9/2020,ND,116
8/9/2020,NE,345
8/9/2020,NH,419
8/9/2020,NJ,15797
8/9/2020,NM,685
8/9/2020,NV,957
8/9/2020,NY,25202
8/9/2020,OH,3669
8/9/2020,OK,603
8/9/2020,OR,355
8/9/2020,PA,7314
8/9/2020,PR,279
8/9/2020,RI,1015
8/9/2020,SC,2031
8/9/2020,SD,146
8/9/2020,TN,1223
8/9/2020,TX,8459
8/9/2020,UT,336
8/9/2020,VA,2326
8/9/2020,VI,9
8/9/2020,VT,58
8/9/2020,WA,1688
8/9/2020,WI,1005
8/9/2020,WV,139
8/9/2020,WY,28
8/8/2020,AK,26
8/8/2020,AL,1735
8/8/2020,AR,521
8/8/2020,AS,0
8/8/2020,AZ,4137
8/8/2020,CA,10189
8/8/2020,CO,1857
8/8/2020,CT,4441
8/8/2020,DC,590
8/8/2020,DE,590
8/8/2020,FL,8238
8/8/2020,GA,4186
8/8/2020,GU,5
8/8/2020,HI,31
8/8/2020,IA,925
8/8/2020,ID,229
8/8/2020,IL,7840
8/8/2020,IN,3036
8/8/2020,KS,380
8/8/2020,KY,772
8/8/2020,LA,4207
8/8/2020,MA,8721
8/8/2020,MD,3577
8/8/2020,ME,125
8/8/2020,MI,6520
8/8/2020,MN,1689
8/8/2020,MO,1301
8/8/2020,MP,2
8/8/2020,MS,1874
8/8/2020,MT,75
8/8/2020,NC,2160
8/8/2020,ND,116
8/8/2020,NE,345
8/8/2020,NH,419
8/8/2020,NJ,15792
8/8/2020,NM,681
8/8/2020,NV,949
8/8/2020,NY,25195
8/8/2020,OH,3668
8/8/2020,OK,603
8/8/2020,OR,348
